manager,manager_brand,market,unit_count,miles_from_city_center,number_stories,property_quality,building_age,total_pop,land_area,pop_density,unemployed_perc,hs_diploma_perc,bachelors_perc,masters_perc,star_rating,aided_recognition,unaided_recognition,rating,area_type_Rural,area_type_Suburban,area_type_Urban,style_Garden,style_Hi-Rise,style_Low-Rise,style_Mid-Rise,style_Townhome,building_class_A,building_class_B,building_class_C
Greystar,0,"Charlotte, NC",297.0,0.4256710989791014,5.0,0.7877844476749226,8.0,1291.0,672660.0,0.0019192459786519,0.0,0.0100697134004647,0.2579395817195972,0.1525948876839659,4.0,0.3290155440414508,0.155440414507772,4.4,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Charlotte, NC",261.0,1.0536513261726006,5.0,0.8361179693826298,10.0,1166.0,704621.0,0.0016547903057104,0.0668953687821612,0.1200686106346483,0.2795883361921097,0.153516295025729,4.0,0.3290155440414508,0.155440414507772,4.1,0,0,0,0,0,0,1,0,0,1,0
Greystar,0,"Charlotte, NC",331.0,0.1871598776981456,,,10.0,6829.0,13963629.0,0.000489056247484,0.0147898667447649,0.1804070874212915,0.1051398447796163,0.0446624688827061,4.0,0.3290155440414508,0.155440414507772,3.6,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Charlotte, NC",205.0,0.8108540564448812,5.0,0.7521996795708406,8.0,1642.0,3645309.0,0.0004504419241276,0.087088915956151,0.1711327649208282,0.0803897685749086,0.01278928136419,4.0,0.3290155440414508,0.155440414507772,4.1,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Charlotte, NC",178.0,0.1518694525409039,7.0,0.8015544608511421,10.0,2314.0,495869.0,0.0046665550780548,0.0051858254105445,0.0436473638720829,0.4019014693171996,0.2277441659464131,4.0,0.3290155440414508,0.155440414507772,4.5,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Charlotte, NC",273.0,3.4186469918061,4.0,0.762376927410741,9.0,3165.0,1928455.0,0.0016412101915782,0.0,0.0183254344391785,0.3627172195892575,0.0578199052132701,4.0,0.3290155440414508,0.155440414507772,4.4,0,0,0,0,0,0,1,0,0,1,0
Greystar,0,"Charlotte, NC",202.0,9.950527885116283,3.0,0.8107037462965646,11.0,4673.0,2286408.0,0.0020438172014793,0.0455809972180612,0.0659105499679007,0.243954632998074,0.1324630858121121,4.0,0.3290155440414508,0.155440414507772,4.1,0,0,1,1,0,0,0,0,0,1,0
Greystar,0,"Charlotte, NC",107.0,9.686720705709025,2.0,0.654638648438031,11.0,2920.0,2621580.0,0.0011138321165098,0.0,0.1160958904109589,0.2698630136986301,0.0777397260273972,4.0,0.3290155440414508,0.155440414507772,3.7,0,0,0,0,0,0,0,1,1,0,0
Greystar,0,"Charlotte, NC",258.0,10.682429700119036,3.0,0.7534698745364433,9.0,5216.0,4573090.0,0.0011405854684688,0.0072852760736196,0.1397622699386503,0.2785659509202454,0.0843558282208589,4.0,0.3290155440414508,0.155440414507772,4.2,0,1,0,1,0,0,0,0,0,1,0
Greystar,0,"Charlotte, NC",300.0,0.2536289676391056,33.0,0.8557626260297333,8.0,2314.0,495869.0,0.0046665550780548,0.0051858254105445,0.0436473638720829,0.4019014693171996,0.2277441659464131,5.0,0.3290155440414508,0.155440414507772,4.4,0,0,1,0,1,0,0,0,1,0,0
Greystar,0,"Charlotte, NC",260.0,5.95836121600304,4.0,0.6781255872703312,10.0,4006.0,3635332.0,0.0011019626267972,0.0242136794807788,0.0846230654018971,0.1455317024463305,0.0244633050424363,4.0,0.3290155440414508,0.155440414507772,4.4,0,1,0,0,0,0,1,0,0,1,0
Greystar,0,"Charlotte, NC",281.0,12.259963156019577,3.0,0.792562952138686,10.0,3686.0,4814889.0,0.0007655420509174,0.021703743895822,0.0889853499728703,0.2474226804123711,0.0493760173629951,4.0,0.3290155440414508,0.155440414507772,4.3,0,0,0,1,0,0,0,0,1,0,0
Greystar,0,"Charlotte, NC",243.0,0.0648281731383166,5.0,0.7862222055819793,9.0,2121.0,910099.0,0.00233051569115,0.0245167373880245,0.0066006600660066,0.2385667138142385,0.1551155115511551,4.0,0.3290155440414508,0.155440414507772,4.5,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Charlotte, NC",250.0,1.6390392137151897,5.0,0.7842162524736844,8.0,2062.0,1532628.0,0.0013454014933826,0.0184287099903006,0.0489815712900097,0.3433559650824442,0.1571290009699321,4.0,0.3290155440414508,0.155440414507772,3.8,0,1,0,0,0,0,1,0,1,0,0
Greystar,0,"Charlotte, NC",320.0,7.321875313639803,3.0,0.7559467694482495,10.0,3494.0,2038808.0,0.0017137464636199,0.0,0.0455065827132226,0.2813394390383514,0.160847166571265,4.0,0.3290155440414508,0.155440414507772,4.5,0,1,0,1,0,0,0,0,0,1,0
Greystar,0,"Charlotte, NC",344.0,2.736595362886975,7.0,0.7662683418387992,8.0,1059.0,1270272.0,0.0008336797158403,0.0028328611898017,0.1567516525023607,0.267233238904627,0.141643059490085,4.0,0.3290155440414508,0.155440414507772,4.2,0,0,1,0,0,0,1,0,1,0,0
Greystar,0,"Charlotte, NC",404.0,11.956089804246998,4.0,0.7669989087969011,8.0,1756.0,3879711.0,0.0004526110321103,0.0068337129840546,0.0296127562642369,0.3160592255125284,0.1799544419134396,4.0,0.3290155440414508,0.155440414507772,4.5,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Charlotte, NC",432.0,0.8398072587742045,7.0,,6.0,1092.0,530196.0,0.0020596156892922,0.0173992673992674,0.0851648351648351,0.4597069597069597,0.1245421245421245,5.0,0.3290155440414508,0.155440414507772,4.3,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Charlotte, NC",229.0,21.930272421774283,3.0,0.7209961632907304,8.0,2710.0,9666899.0,0.0002803380898052,0.0158671586715867,0.133210332103321,0.1638376383763837,0.1483394833948339,4.0,0.3290155440414508,0.155440414507772,4.5,0,1,0,1,0,0,0,0,1,0,0
Greystar,0,"Charlotte, NC",302.0,0.4025187662027963,6.0,0.7755978582597869,5.0,649.0,612716.0,0.0010592183001586,0.0200308166409861,0.049306625577812,0.3528505392912172,0.0693374422187981,4.0,0.3290155440414508,0.155440414507772,4.2,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Charlotte, NC",276.0,13.47919361730368,3.0,0.6780305620696162,8.0,8353.0,13538494.0,0.0006169814751921,0.0063450257392553,0.1283371243864479,0.2692445827846282,0.0911049922183646,4.0,0.3290155440414508,0.155440414507772,4.2,0,1,0,1,0,0,0,0,1,0,0
Greystar,0,"Charlotte, NC",350.0,0.3043909601681066,4.0,0.8253854022868066,7.0,1722.0,618860.0,0.0027825356300294,0.0377468060394889,0.0737514518002322,0.2926829268292683,0.1248548199767712,5.0,0.3290155440414508,0.155440414507772,4.3,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Charlotte, NC",303.0,17.497765517320133,3.0,0.6694164813157609,8.0,5582.0,11270676.0,0.0004952675420711,0.01110713006091,0.0770333213901827,0.2128269437477606,0.1280902902185596,4.0,0.3290155440414508,0.155440414507772,4.2,0,0,0,1,0,0,0,0,0,1,0
Greystar,0,"Charlotte, NC",200.0,0.6544716083006518,6.0,0.8244139852099933,6.0,1092.0,530196.0,0.0020596156892922,0.0173992673992674,0.0851648351648351,0.4597069597069597,0.1245421245421245,4.0,0.3290155440414508,0.155440414507772,4.7,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Charlotte, NC",278.0,7.366628728319884,5.0,0.8231001146240958,5.0,6287.0,11716125.0,0.0005366108675009,0.0232225226658183,0.0578972482901224,0.1633529505328455,0.1491967552091617,4.0,0.3290155440414508,0.155440414507772,4.0,0,0,1,0,0,0,1,0,1,0,0
Greystar,0,"Charlotte, NC",319.0,7.25478894260386,3.0,0.666659243114941,7.0,3001.0,3383251.0,0.0008870166594201,0.0719760079973342,0.0776407864045318,0.2495834721759413,0.0273242252582472,4.0,0.3290155440414508,0.155440414507772,4.6,0,1,0,1,0,0,0,0,1,0,0
Greystar,0,"Charlotte, NC",341.0,1.288681301369669,8.0,0.7784589849249353,5.0,1059.0,1270272.0,0.0008336797158403,0.0028328611898017,0.1567516525023607,0.267233238904627,0.141643059490085,4.0,0.3290155440414508,0.155440414507772,4.8,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Charlotte, NC",345.0,4.414660937759254,11.0,0.8833192284433297,5.0,3804.0,4251973.0,0.0008946434984417,0.0068349106203995,0.0404837013669821,0.3909043112513144,0.1393270241850683,4.0,0.3290155440414508,0.155440414507772,4.5,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Charlotte, NC",300.0,15.911920013484409,4.0,0.8091542085356677,5.0,1344.0,10865579.0,0.0001236933623141,0.0297619047619047,0.290922619047619,0.1138392857142857,0.0334821428571428,4.0,0.3290155440414508,0.155440414507772,4.3,0,1,0,0,0,0,1,0,0,1,0
Greystar,0,"Charlotte, NC",226.0,7.054905760890256,4.0,0.8100991201092207,3.0,1725.0,12860824.0,0.0001341282642542,0.1118840579710144,0.096231884057971,0.0788405797101449,0.0452173913043478,4.0,0.3290155440414508,0.155440414507772,4.1,0,0,0,1,0,0,0,0,0,1,0
Greystar,0,"Charlotte, NC",260.0,14.18775213225124,4.0,0.839112058293274,5.0,1344.0,10865579.0,0.0001236933623141,0.0297619047619047,0.290922619047619,0.1138392857142857,0.0334821428571428,4.0,0.3290155440414508,0.155440414507772,4.8,0,1,0,0,0,0,1,0,0,1,0
Greystar,0,"Charlotte, NC",273.0,2.242577245034754,4.0,0.757112615394595,5.0,1059.0,1270272.0,0.0008336797158403,0.0028328611898017,0.1567516525023607,0.267233238904627,0.141643059490085,4.0,0.3290155440414508,0.155440414507772,4.5,0,0,1,0,0,0,1,0,0,1,0
Greystar,0,"Charlotte, NC",238.0,10.251848723039403,4.0,0.8479877330240655,5.0,3206.0,6000633.0,0.0005342769671133,0.0109170305676855,0.0589519650655021,0.2825951341235184,0.1359950093574547,4.0,0.3290155440414508,0.155440414507772,4.5,0,1,0,0,0,0,1,0,1,0,0
Greystar,0,"Charlotte, NC",288.0,10.47270423004996,4.0,0.6886574047744088,9.0,4158.0,14282023.0,0.0002911352264311,0.0096200096200096,0.0351130351130351,0.2551707551707551,0.1455026455026455,4.0,0.3290155440414508,0.155440414507772,4.0,0,1,0,0,0,0,1,0,1,0,0
Greystar,0,"Charlotte, NC",350.0,1.7518725294825384,4.0,0.7993248715704927,4.0,3187.0,6703258.0,0.000475440450002,0.0304361468465641,0.2099152808283652,0.0229055538123627,0.0094132412927518,4.0,0.3290155440414508,0.155440414507772,4.2,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Charlotte, NC",320.0,6.667711179331253,4.0,0.7758501641374597,4.0,2710.0,1101210.0,0.0024609293413608,0.0509225092250922,0.1162361623616236,0.2896678966789668,0.1051660516605166,4.0,0.3290155440414508,0.155440414507772,3.7,0,0,0,0,0,0,1,0,0,1,0
Greystar,0,"Charlotte, NC",328.0,17.46791835871742,3.0,0.7757427304978055,5.0,5563.0,23548404.0,0.0002362368167286,0.0106057882437533,0.1296063275211217,0.1278087362933669,0.1341003055905087,5.0,0.3290155440414508,0.155440414507772,3.6,0,0,0,0,0,1,0,0,1,0,0
Greystar,0,"Charlotte, NC",268.0,5.942176480402651,5.0,0.8364965403524988,3.0,4131.0,5239455.0,0.0007884407824859,0.0026627935124667,0.093439845073832,0.0542241587993222,0.027596223674655,4.0,0.3290155440414508,0.155440414507772,3.7,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Charlotte, NC",292.0,7.137750713170091,3.0,0.7843904755168952,4.0,1725.0,12860824.0,0.0001341282642542,0.1118840579710144,0.096231884057971,0.0788405797101449,0.0452173913043478,5.0,0.3290155440414508,0.155440414507772,3.8,0,0,1,0,0,1,0,0,1,0,0
Greystar,0,"Charlotte, NC",443.0,1.758874766711192,7.0,0.7096144589763956,3.0,1059.0,1270272.0,0.0008336797158403,0.0028328611898017,0.1567516525023607,0.267233238904627,0.141643059490085,4.0,0.3290155440414508,0.155440414507772,3.4,0,1,0,0,0,0,1,0,1,0,0
Greystar,0,"Charlotte, NC",330.0,7.779740240657023,3.0,0.7842864237591897,2.0,3397.0,16504930.0,0.0002058172921666,0.0523991757433029,0.1362967324109508,0.1215778628201354,0.0597586105387106,4.0,0.3290155440414508,0.155440414507772,4.5,0,0,0,1,0,0,0,0,0,1,0
Greystar,0,"Charlotte, NC",124.0,7.425990383801007,3.0,0.6798720777034759,35.0,6005.0,5689485.0,0.001055455810148,0.0697751873438801,0.0109908409658617,0.0604496253122398,0.0201498751040799,3.0,0.3290155440414508,0.155440414507772,3.6,0,0,0,0,0,1,0,0,0,1,0
Greystar,0,"Charlotte, NC",323.0,1.8983252380993705,6.0,0.8208752841521181,2.0,1059.0,1270272.0,0.0008336797158403,0.0028328611898017,0.1567516525023607,0.267233238904627,0.141643059490085,5.0,0.3290155440414508,0.155440414507772,4.1,0,1,0,0,0,0,1,0,1,0,0
Greystar,0,"Charlotte, NC",133.0,0.272322829668115,2.0,0.644490366036679,3.0,4422.0,2860104.0,0.001546097624422,0.0232926277702397,0.2175486205336951,0.1890547263681592,0.0870646766169154,4.0,0.3290155440414508,0.155440414507772,4.5,0,1,0,0,0,0,1,0,1,0,0
Greystar,0,"Charlotte, NC",235.0,2.8492274463058123,6.0,0.7551087249105221,2.0,3423.0,2111896.0,0.0016208184493933,0.0835524393806602,0.0885188431200701,0.2401402278702892,0.1595092024539877,4.0,0.3290155440414508,0.155440414507772,4.1,0,0,0,0,0,0,1,0,0,1,0
Greystar,0,"Charlotte, NC",308.0,1.4219305975286851,5.0,0.8395519628634367,2.0,1421.0,2005460.0,0.0007085656158686,0.0126671358198451,0.0767065446868402,0.2090077410274454,0.1590429275158339,4.0,0.3290155440414508,0.155440414507772,4.8,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Charlotte, NC",308.0,7.939931527444909,5.0,0.7469278457517938,2.0,5370.0,2958464.0,0.0018151310950547,0.0184357541899441,0.0573556797020484,0.2184357541899441,0.0472998137802607,4.0,0.3290155440414508,0.155440414507772,4.5,0,0,0,0,0,0,1,0,0,1,0
Greystar,0,"Charlotte, NC",116.0,3.96386534942969,3.0,0.5552419415747122,3.0,4802.0,3929127.0,0.0012221544378687,0.0372761349437734,0.1272386505622657,0.1047480216576426,0.0266555601832569,3.0,0.3290155440414508,0.155440414507772,2.5,0,0,0,1,0,0,0,0,0,1,0
Greystar,0,"Charlotte, NC",310.0,8.789872336067077,5.0,0.8170555387681406,1.0,954.0,5745757.0,0.000166035563286,0.0450733752620545,0.0272536687631027,0.2044025157232704,0.1876310272536687,4.0,0.3290155440414508,0.155440414507772,4.4,0,0,1,0,0,0,1,0,1,0,0
Greystar,0,"Charlotte, NC",283.0,0.4823967763501888,8.0,0.925999962250393,1.0,1654.0,709650.0,0.0023307264144296,0.0,0.022974607013301,0.4165659008464329,0.2503022974607013,5.0,0.3290155440414508,0.155440414507772,4.9,0,1,0,0,0,0,1,0,1,0,0
Greystar,0,"Charlotte, NC",297.0,1.34988054931995,7.0,0.8673766431530208,2.0,1059.0,1270272.0,0.0008336797158403,0.0028328611898017,0.1567516525023607,0.267233238904627,0.141643059490085,4.0,0.3290155440414508,0.155440414507772,4.5,0,0,0,0,0,0,1,0,0,1,0
Greystar,0,"Charlotte, NC",334.0,7.625365473106447,3.0,0.8040319263935088,2.0,954.0,5745757.0,0.000166035563286,0.0450733752620545,0.0272536687631027,0.2044025157232704,0.1876310272536687,2.0,0.3290155440414508,0.155440414507772,3.8,0,0,0,1,0,0,0,0,0,1,0
Greystar,0,"Charlotte, NC",343.0,1.4688577472569249,5.0,0.7685343755517831,2.0,3187.0,6703258.0,0.000475440450002,0.0304361468465641,0.2099152808283652,0.0229055538123627,0.0094132412927518,4.0,0.3290155440414508,0.155440414507772,4.7,0,0,1,0,0,0,1,0,0,1,0
Greystar,0,"Charlotte, NC",171.0,7.859667859294245,3.0,0.8023646681240236,3.0,6990.0,7313098.0,0.0009558192711214,0.0294706723891273,0.1510729613733905,0.1779685264663805,0.048068669527897,4.0,0.3290155440414508,0.155440414507772,4.4,0,0,1,0,0,1,0,0,1,0,0
Greystar,0,"Charlotte, NC",210.0,6.765453709079811,2.0,0.7858862924725365,2.0,3998.0,2706477.0,0.0014771971090092,0.0045022511255627,0.0232616308154077,0.1980990495247623,0.0757878939469734,4.0,0.3290155440414508,0.155440414507772,4.9,0,0,1,0,0,0,0,1,0,1,0
Greystar,0,"Charlotte, NC",104.0,10.574574090984171,4.0,0.755524157386896,3.0,3206.0,6000633.0,0.0005342769671133,0.0109170305676855,0.0589519650655021,0.2825951341235184,0.1359950093574547,4.0,0.3290155440414508,0.155440414507772,4.1,0,0,0,0,0,0,0,1,1,0,0
Greystar,0,"Charlotte, NC",348.0,5.993316906337774,4.0,0.8700792293676859,2.0,6287.0,11716125.0,0.0005366108675009,0.0232225226658183,0.0578972482901224,0.1633529505328455,0.1491967552091617,4.0,0.3290155440414508,0.155440414507772,4.2,0,0,1,0,0,0,1,0,0,1,0
Greystar,0,"Charlotte, NC",332.0,12.793706143410246,3.0,0.7190988881067334,2.0,4553.0,16589569.0,0.0002744495652659,0.0101032286404568,0.0551284867120579,0.3268174829782561,0.1126729628816165,4.0,0.3290155440414508,0.155440414507772,4.3,0,0,0,0,0,1,0,0,0,1,0
Greystar,0,"Charlotte, NC",322.0,9.724129246754623,4.0,0.7652499871125094,1.0,2847.0,5616978.0,0.0005068561778237,0.0196698278890059,0.117316473480857,0.0927291886195995,0.0547945205479452,4.0,0.3290155440414508,0.155440414507772,4.7,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Charlotte, NC",307.0,0.675008368875062,4.0,,1.0,3829.0,2909641.0,0.0013159699083151,0.0109689213893967,0.1094280490989814,0.2196395925829198,0.0880125359101593,4.0,0.3290155440414508,0.155440414507772,5.0,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Charlotte, NC",279.0,7.5042671933227645,5.0,0.7789652145427205,1.0,6005.0,5689485.0,0.001055455810148,0.0697751873438801,0.0109908409658617,0.0604496253122398,0.0201498751040799,4.0,0.3290155440414508,0.155440414507772,4.5,0,0,0,0,0,0,1,0,0,1,0
Greystar,0,"Charlotte, NC",300.0,10.082715571345547,3.0,0.879205856135148,1.0,3206.0,6000633.0,0.0005342769671133,0.0109170305676855,0.0589519650655021,0.2825951341235184,0.1359950093574547,4.0,0.3290155440414508,0.155440414507772,4.8,0,0,0,1,0,0,0,0,0,1,0
Greystar,0,"Charlotte, NC",144.0,18.4089030622172,3.0,0.7684225729791633,2.0,3961.0,4381811.0,0.0009039641372026,0.0323150719515273,0.1752082807371875,0.0595809139106286,0.0080787679878818,4.0,0.3290155440414508,0.155440414507772,4.5,0,1,0,0,0,0,0,1,0,1,0
Greystar,0,"Charlotte, NC",128.0,7.467411309238179,3.0,0.7780000069015905,1.0,2868.0,7581166.0,0.0003783059228619,0.0226638772663877,0.0843793584379358,0.1952580195258019,0.050557880055788,4.0,0.3290155440414508,0.155440414507772,4.9,0,1,0,0,0,0,0,1,0,1,0
Greystar,0,"Charlotte, NC",102.0,6.873461228507843,2.0,0.9227826268316898,1.0,1725.0,12860824.0,0.0001341282642542,0.1118840579710144,0.096231884057971,0.0788405797101449,0.0452173913043478,4.0,0.3290155440414508,0.155440414507772,4.9,0,0,0,0,0,0,0,1,0,1,0
Greystar,0,"Charlotte, NC",380.0,23.001112177026272,4.0,,1.0,3722.0,8075678.0,0.0004608900949245,0.0204191295002686,0.1168726491133799,0.1969371305749597,0.0510478237506716,4.0,0.3290155440414508,0.155440414507772,4.9,0,1,0,0,0,0,1,0,1,0,0
MAA,1,"Charlotte, NC",270.0,10.071705357632636,3.0,0.6169250820958336,35.0,4411.0,8365555.0,0.0005272812144561,0.0312854228066198,0.080027204715484,0.2394014962593516,0.0573566084788029,3.0,0.3082901554404145,0.0880829015544041,4.0,0,1,0,1,0,0,0,0,0,1,0
MAA,1,"Charlotte, NC",288.0,7.726556655210758,3.0,0.6669999957084656,24.0,4823.0,2253657.0,0.0021400772167193,0.0,0.113622226829774,0.2121086460709102,0.0595065312046444,3.0,0.3082901554404145,0.0880829015544041,4.1,0,0,0,1,0,0,0,0,0,1,0
MAA,1,"Charlotte, NC",252.0,8.815936838195396,3.0,0.7064401516303285,20.0,2875.0,2079801.0,0.0013823437915454,0.0507826086956521,0.1554782608695652,0.2577391304347826,0.1391304347826087,3.0,0.3082901554404145,0.0880829015544041,4.1,0,1,0,1,0,0,0,0,0,1,0
MAA,1,"Charlotte, NC",323.0,10.937668949943069,3.0,0.7140079943757308,21.0,4403.0,2635957.0,0.0016703610870738,0.0124914830797183,0.0704065409947762,0.2309788780377015,0.1128775834658187,3.0,0.3082901554404145,0.0880829015544041,4.1,0,1,0,1,0,0,0,0,0,1,0
MAA,1,"Charlotte, NC",435.0,0.2560125186093041,8.0,0.8462099971522978,25.0,1291.0,672660.0,0.0019192459786519,0.0,0.0100697134004647,0.2579395817195972,0.1525948876839659,4.0,0.3082901554404145,0.0880829015544041,4.0,0,0,1,0,0,0,1,0,0,1,0
MAA,1,"Charlotte, NC",402.0,4.8598990204262105,3.0,0.794377058949659,29.0,3804.0,4251973.0,0.0008946434984417,0.0068349106203995,0.0404837013669821,0.3909043112513144,0.1393270241850683,3.0,0.3082901554404145,0.0880829015544041,4.1,0,1,0,1,0,0,0,0,0,1,0
MAA,1,"Charlotte, NC",226.0,0.3664954265272839,6.0,0.8210836954236347,26.0,2137.0,179471.0,0.0119072162076324,0.0168460458586803,0.0079550772110435,0.2868507253158633,0.1169864295741694,3.0,0.3082901554404145,0.0880829015544041,4.5,0,0,0,0,0,0,1,0,0,1,0
MAA,1,"Charlotte, NC",340.0,7.636325436734031,3.0,0.6191080633073726,26.0,3983.0,2540429.0,0.0015678454308307,0.032387647501883,0.0559879487823248,0.1747426562892292,0.068792367562139,3.0,0.3082901554404145,0.0880829015544041,3.5,0,0,0,1,0,0,0,0,0,1,0
MAA,1,"Charlotte, NC",156.0,7.453834752545752,3.0,0.6925635958063431,20.0,6287.0,11716125.0,0.0005366108675009,0.0232225226658183,0.0578972482901224,0.1633529505328455,0.1491967552091617,3.0,0.3082901554404145,0.0880829015544041,4.1,0,0,1,1,0,0,0,0,0,1,0
MAA,1,"Charlotte, NC",300.0,8.655741950967009,3.0,0.6980219251156561,29.0,4867.0,3007765.0,0.0016181450346021,0.024039449352784,0.0466406410519827,0.2313540168481611,0.1695089377439901,3.0,0.3082901554404145,0.0880829015544041,4.2,0,1,0,1,0,0,0,0,0,1,0
MAA,1,"Charlotte, NC",302.0,8.407307460303631,3.0,0.6026028314217504,29.0,5370.0,2958464.0,0.0018151310950547,0.0184357541899441,0.0573556797020484,0.2184357541899441,0.0472998137802607,3.0,0.3082901554404145,0.0880829015544041,4.1,0,0,1,1,0,0,0,0,0,1,0
MAA,1,"Charlotte, NC",360.0,0.364348596763922,4.0,0.7464456183562818,16.0,1722.0,343664.0,0.0050107081335257,0.019163763066202,0.0313588850174216,0.3356562137049942,0.1788617886178861,4.0,0.3082901554404145,0.0880829015544041,4.1,0,1,0,0,0,0,1,0,1,0,0
MAA,1,"Charlotte, NC",406.0,0.2731498375740697,4.0,0.726379938907345,15.0,2173.0,1027138.0,0.0021155871947099,0.0,0.0115048320294523,0.3354809019788311,0.1334560515416475,4.0,0.3082901554404145,0.0880829015544041,4.3,0,1,0,0,0,0,1,0,1,0,0
MAA,1,"Charlotte, NC",236.0,17.195002403826507,3.0,0.8032272527818842,16.0,3647.0,3371302.0,0.0010817779006449,0.0167260762270359,0.054839594187003,0.3293117630929531,0.0479846449136276,3.0,0.3082901554404145,0.0880829015544041,4.2,0,1,0,1,0,0,0,0,0,1,0
MAA,1,"Charlotte, NC",353.0,0.7297316913001857,5.0,0.7505457489120932,12.0,1092.0,530196.0,0.0020596156892922,0.0173992673992674,0.0851648351648351,0.4597069597069597,0.1245421245421245,4.0,0.3082901554404145,0.0880829015544041,3.6,0,1,0,0,0,0,1,0,1,0,0
MAA,1,"Charlotte, NC",449.0,6.892098065523943,3.0,0.7779999802762816,17.0,2710.0,1101210.0,0.0024609293413608,0.0509225092250922,0.1162361623616236,0.2896678966789668,0.1051660516605166,4.0,0.3082901554404145,0.0880829015544041,4.1,0,0,1,1,0,0,0,0,0,1,0
MAA,1,"Charlotte, NC",216.0,9.637944664753045,3.0,0.7576534800195542,17.0,4411.0,8365555.0,0.0005272812144561,0.0312854228066198,0.080027204715484,0.2394014962593516,0.0573566084788029,4.0,0.3082901554404145,0.0880829015544041,4.6,0,1,0,1,0,0,0,0,0,1,0
MAA,1,"Charlotte, NC",250.0,12.329312869382614,3.0,0.823603455722332,17.0,3914.0,3627077.0,0.0010791058474909,0.0247828308635666,0.0728155339805825,0.2414409810935104,0.1425651507409299,3.0,0.3082901554404145,0.0880829015544041,4.1,0,1,0,1,0,0,0,0,0,1,0
MAA,1,"Charlotte, NC",352.0,1.765364879133302,5.0,0.8329088764898235,2.0,1059.0,1270272.0,0.0008336797158403,0.0028328611898017,0.1567516525023607,0.267233238904627,0.141643059490085,4.0,0.3082901554404145,0.0880829015544041,4.3,0,0,0,0,0,0,1,0,1,0,0
GID,1,"Charlotte, NC",426.0,7.586865998866235,3.0,0.6884216023133488,26.0,3810.0,1945283.0,0.0019585839181239,0.0249343832020997,0.0666666666666666,0.2110236220472441,0.084514435695538,4.0,0.2590673575129533,,4.4,0,0,0,1,0,0,0,0,1,0,0
